OBJECTID,STD_ZIP5,USPS_ZIP_PREF_CITY_1221,USPS_ZIP_PREF_STATE_1221,LATITUDE,LONGITUDE,LAT,LGT,x,y
239,01128,SPRINGFIELD,MA,42.095888581,-72.488332995,42.095888581,-72.488332995,-8069364.31745665,5175353.92827
240,01129,SPRINGFIELD,MA,42.124153448,-72.488337755,42.124153448,-72.488337755,-8069364.84733742,5179595.20929534
241,01138,SPRINGFIELD,MA,42.087164,-72.563331,42.087164,-72.563331,-8077713.05718376,5174045.14420319
242,01139,SPRINGFIELD,MA,42.112678,-72.560604,42.112678,-72.560604,-8077409.48893236,5177873.03435079
243,01151,INDIAN ORCHARD,MA,42.154694536,-72.503699026,42.154694536,-72.503699026,-8071074.85620308,5184180.1757605
244,01201,PITTSFIELD,MA,42.451932129,-73.248544011,42.451932129,-73.248544011,-8153990.62065321,5228918.93477533
245,01202,PITTSFIELD,MA,42.449464,-73.248752,42.449464,-73.248752,-8154013.77388278,5228546.5721853
246,01220,ADAMS,MA,42.623507536,-73.117659061,42.623507536,-73.117659061,-8139420.5746667,5254840.3054641
247,01222,ASHLEY FALLS,MA,42.060039674,-73.31592975,42.060039674,-73.31592975,-8161491.96680541,5169977.34322146
248,01223,BECKET,MA,42.294433396,-73.086035821,42.294433396,-73.086035821,-8135900.29169267,5205186.6867064
249,01224,BERKSHIRE,MA,42.506298056,-73.199321398,42.506298056,-73.199321398,-8148511.18443853,5237124.75808572
250,01225,CHESHIRE,MA,42.561957355,-73.15407161,42.561957355,-73.15407161,-8143474.00107987,5245533.19531563
251,01226,DALTON,MA,42.470162387,-73.16530763,42.470162387,-73.16530763,-8144724.78910481,5231669.75860775
252,01227,DALTON,MA,42.472901,-73.164147,42.472901,-73.164147,-8144595.58836421,5232083.06617741
253,01230,GREAT BARRINGTON,MA,42.191479452,-73.360732869,42.191479452,-73.360732869,-8166479.42719844,5189705.43227423
254,01235,HINSDALE,MA,42.433405982,-73.0829658,42.433405982,-73.0829658,-8135558.53851822,5226124.2834203
255,01236,HOUSATONIC,MA,42.259155507,-73.373707977,42.259155507,-73.373707977,-8167923.80961399,5199879.08077793
256,01237,LANESBOROUGH,MA,42.516198935,-73.235093485,42.516198935,-73.235093485,-8152493.31494798,5238619.93376769
257,01238,LEE,MA,42.305310781,-73.246137235,42.305310781,-73.246137235,-8153722.69957443,5206823.80352406
258,01240,LENOX,MA,42.364734276,-73.272658116,42.364734276,-73.272658116,-8156674.99054274,5215772.42209625
259,01245,MONTEREY,MA,42.194404401,-73.170533204,42.194404401,-73.170533204,-8145306.49734159,5190144.91047397
260,01247,NORTH ADAMS,MA,42.698506798,-73.108800921,42.698506798,-73.108800921,-8138434.49103252,5266193.52048071
261,01253,OTIS,MA,42.225757529,-73.107077853,42.225757529,-73.107077853,-8138242.67998016,5194857.04555192
262,01254,RICHMOND,MA,42.375534764,-73.359885364,42.375534764,-73.359885364,-8166385.0833734,5217399.78253432
263,01255,SANDISFIELD,MA,42.113526098,-73.126270869,42.113526098,-73.126270869,-8140379.23674807,5178000.30177111
264,01256,SAVOY,MA,42.575160866,-73.017328749,42.575160866,-73.017328749,-8128251.85542373,5247528.94708185
265,01257,SHEFFIELD,MA,42.106517532,-73.357328646,42.106517532,-73.357328646,-8166100.47082754,5176948.63230382
266,01258,SOUTH EGREMONT,MA,42.142367921,-73.429924851,42.142367921,-73.429924851,-8174181.84340166,5182329.38232346
267,01259,SOUTHFIELD,MA,42.06909012,-73.262982027,42.06909012,-73.262982027,-8155597.85324239,5171334.43396124
268,01266,WEST STOCKBRIDGE,MA,42.324691549,-73.375335567,42.324691549,-73.375335567,-8168104.99210401,5209741.43563939
269,01267,WILLIAMSTOWN,MA,42.708122305,-73.216470845,42.708122305,-73.216470845,-8150420.25214595,5267650.08495543
270,01270,WINDSOR,MA,42.500624814,-73.073064255,42.500624814,-73.073064255,-8134456.30357076,5236268.12335113
271,01301,GREENFIELD,MA,42.599928279,-72.600975068,42.599928279,-72.600975068,-8081903.57566491,5251273.75866276
272,01302,GREENFIELD,MA,42.587514,-72.597846,42.587514,-72.597846,-8081555.24940849,5249396.54435082
273,01330,ASHFIELD,MA,42.522559334,-72.811617794,42.522559334,-72.811617794,-8105352.21666253,5239580.57082258
274,01331,ATHOL,MA,42.584002597,-72.217964146,42.584002597,-72.217964146,-8039266.99485961,5248865.63845611
275,01337,BERNARDSTON,MA,42.683842049,-72.56250298,42.683842049,-72.56250298,-8077620.88241899,5263972.5271473
276,01338,BUCKLAND,MA,42.587792698,-72.795719604,42.587792698,-72.795719604,-8103582.4382472,5249438.68332179
277,01339,CHARLEMONT,MA,42.629725571,-72.874938344,42.629725571,-72.874938344,-8112401.02804529,5255781.05687841
278,01340,COLRAIN,MA,42.678652298,-72.716662063,42.678652298,-72.716662063,-8094781.79303971,5263186.65890887
279,01341,CONWAY,MA,42.517322512,-72.697423887,42.517322512,-72.697423887,-8092640.2090836,5238789.62508298
280,01342,DEERFIELD,MA,42.541201429,-72.604432944,42.541201429,-72.604432944,-8082288.50466045,5242396.72613722
281,01343,DRURY,MA,42.665525256,-73.004685122,42.665525256,-73.004685122,-8126844.37330431,5261199.16371877
282,01344,ERVING,MA,42.595304434,-72.451094377,42.595304434,-72.451094377,-8065218.93346304,5250574.52429475
283,01346,HEATH,MA,42.656253661,-72.828549305,42.656253661,-72.828549305,-8107237.02384541,5259795.65401042
284,01349,MILLERS FALLS,MA,42.575136352,-72.491762421,42.575136352,-72.491762421,-8069746.07941268,5247525.24132301
285,01350,MONROE BRIDGE,MA,42.722899556,-72.944552083,42.722899556,-72.944552083,-8120150.39402298,5269888.99431953
286,01351,MONTAGUE,MA,42.544542377,-72.532873327,42.544542377,-72.532873327,-8074322.52453465,5242901.5129967
287,01354,GILL,MA,42.630693851,-72.52095353,42.630693851,-72.52095353,-8072995.61880225,5255927.56029333
288,01355,NEW SALEM,MA,42.509086913,-72.329920002,42.509086913,-72.329920002,-8051729.86374085,5237545.89179906
289,01360,NORTHFIELD,MA,42.685894562,-72.451135039,42.685894562,-72.451135039,-8065223.45993618,5264283.35107538
290,01364,ORANGE,MA,42.589607323,-72.295791955,42.589607323,-72.295791955,-8047930.74692704,5249713.05814386
291,01366,PETERSHAM,MA,42.487867661,-72.190353785,42.487867661,-72.190353785,-8036193.42353247,5234342.13288215
292,01367,ROWE,MA,42.700403735,-72.904495619,42.700403735,-72.904495619,-8115691.32884752,5266480.85211048
293,01368,ROYALSTON,MA,42.67026997,-72.177508655,42.67026997,-72.177508655,-8034763.51020169,5261917.48703628
294,01370,SHELBURNE FALLS,MA,42.602824497,-72.73427173,42.602824497,-72.73427173,-8096742.09220319,5251711.76153066
295,01373,SOUTH DEERFIELD,MA,42.476891771,-72.613036902,42.476891771,-72.613036902,-8083246.29288382,5232685.38002762
296,01375,SUNDERLAND,MA,42.453975654,-72.56604943,42.453975654,-72.56604943,-8078015.67142712,5229227.24915775
297,01376,TURNERS FALLS,MA,42.599905739,-72.556739708,42.599905739,-72.556739708,-8076979.31791465,5251270.34995755
298,01378,WARWICK,MA,42.66904294,-72.339331068,42.66904294,-72.339331068,-8052777.49881579,5261731.7162606
299,01379,WENDELL,MA,42.540737432,-72.405843542,42.540737432,-72.405843542,-8060181.63355287,5242326.62254639
300,01380,WENDELL DEPOT,MA,42.556051522,-72.400463045,42.556051522,-72.400463045,-8059582.67936662,5244640.64699176
301,01420,FITCHBURG,MA,42.579035847,-71.804455298,42.579035847,-71.804455298,-7993235.40046173,5248114.74271252
302,01430,ASHBURNHAM,MA,42.653436055,-71.927501369,42.653436055,-71.927501369,-8006932.82642956,5259369.17367201
303,01431,ASHBY,MA,42.675309783,-71.816395517,42.675309783,-71.816395517,-7994564.57956077,5262680.54675989
304,01432,AYER,MA,42.559825107,-71.573400021,42.559825107,-71.573400021,-7967514.44468099,5245210.93900969
305,01434,DEVENS,MA,42.541078116,-71.616071569,42.541078116,-71.616071569,-7972264.61967571,5242378.09518124
306,01436,BALDWINVILLE,MA,42.605051822,-72.070652215,42.605051822,-72.070652215,-8022868.30571291,5252048.61975479
307,01438,EAST TEMPLETON,MA,42.539026889,-72.039148333,42.539026889,-72.039148333,-8019361.30961066,5242068.18743049
308,01440,GARDNER,MA,42.574781558,-71.991484275,42.574781558,-71.991484275,-8014055.37094496,5247471.60760331
309,01450,GROTON,MA,42.608658601,-71.560768209,42.608658601,-71.560768209,-7966108.27780135,5252594.13065306
310,01451,HARVARD,MA,42.508303313,-71.577664697,42.508303313,-71.577664697,-7967989.18624171,5237427.56171945
311,01452,HUBBARDSTON,MA,42.486542656,-72.001674462,42.486542656,-72.001674462,-8015189.73737289,5234142.11492144
312,01453,LEOMINSTER,MA,42.526973196,-71.754895883,42.526973196,-71.754895883,-7987718.47161992,5240247.27192119
313,01460,LITTLETON,MA,42.539870932,-71.482929752,42.539870932,-71.482929752,-7957443.34040398,5242195.70766061
314,01462,LUNENBURG,MA,42.588160755,-71.727545371,42.588160755,-71.727545371,-7984673.82655114,5249494.33360882
315,01463,PEPPERELL,MA,42.668562464,-71.585785682,42.668562464,-71.585785682,-7968893.21015665,5261658.97380667
316,01464,SHIRLEY,MA,42.563194023,-71.648002351,42.563194023,-71.648002351,-7975819.13806858,5245720.10360245
317,01468,TEMPLETON,MA,42.554599119,-72.061462422,42.554599119,-72.061462422,-8021845.30263566,5244421.15832109
318,01469,TOWNSEND,MA,42.657252386,-71.692979493,42.657252386,-71.692979493,-7980825.97061336,5259946.82832139
319,01473,WESTMINSTER,MA,42.550365818,-71.906584563,42.550365818,-71.906584563,-8004604.37823662,5243781.44655679
320,01474,WEST TOWNSEND,MA,42.67128092,-71.746517704,42.67128092,-71.746517704,-7986785.81699987,5262070.54633131
321,01475,WINCHENDON,MA,42.678173385,-72.046414192,42.678173385,-72.046414192,-8020170.14133472,5263114.14187528
322,01501,AUBURN,MA,42.204409036,-71.838426503,42.204409036,-71.838426503,-7997017.05770396,5191648.27644461
323,01503,BERLIN,MA,42.374451956,-71.631896538,42.374451956,-71.631896538,-7974026.24716661,5217236.61812738
324,01504,BLACKSTONE,MA,42.028982555,-71.526547652,42.028982555,-71.526547652,-7962298.86282146,5165321.87939667
325,01505,BOYLSTON,MA,42.337460065,-71.730822689,42.337460065,-71.730822689,-7985038.65592207,5211664.13299355
326,01506,BROOKFIELD,MA,42.194737157,-72.101117116,42.194737157,-72.101117116,-8026259.6429793,5190194.90887625
327,01507,CHARLTON,MA,42.138659913,-71.965161705,42.138659913,-71.965161705,-8011125.15585619,5181772.7098027
328,01508,CHARLTON CITY,MA,42.128681682,-72.010375015,42.128681682,-72.010375015,-8016158.27850247,5180274.86868951
329,01509,CHARLTON DEPOT,MA,42.138051,-71.970111,42.138051,-71.970111,-8011676.10885537,5181681.29857045
330,01510,CLINTON,MA,42.417761948,-71.680507598,42.417761948,-71.680507598,-7979437.60561273,5223765.03927678
331,01515,EAST BROOKFIELD,MA,42.214793338,-72.047882292,42.214793338,-72.047882292,-8020333.56947915,5193208.9456262
332,01516,DOUGLAS,MA,42.057644321,-71.729107745,42.057644321,-71.729107745,-7984847.74922925,5169618.1986675
333,01518,FISKDALE,MA,42.11977556,-72.110899671,42.11977556,-72.110899671,-8027348.63202055,5178938.16207112
334,01519,GRAFTON,MA,42.199619233,-71.687129704,42.199619233,-71.687129704,-7980174.77508063,5190928.49766538
335,01520,HOLDEN,MA,42.339562,-71.843095674,42.339562,-71.843095674,-7997536.82744211,5211980.68212599
336,01521,HOLLAND,MA,42.055509908,-72.158052726,42.055509908,-72.158052726,-8032597.6860925,5169298.18927182
337,01522,JEFFERSON,MA,42.375811297,-71.8683745,42.375811297,-71.8683745,-8000350.85348028,5217441.45273925
338,01523,LANCASTER,MA,42.459823259,-71.688815123,42.459823259,-71.688815123,-7980362.39506549,5230109.55513185
339,01524,LEICESTER,MA,42.239353782,-71.918186707,42.239353782,-71.918186707,-8005895.92299881,5196901.18568957
340,01525,LINWOOD,MA,42.1233,-71.6233,42.1233,-71.6233,-7973069.28493387,5179467.1175681
341,01527,MILLBURY,MA,42.196354682,-71.763459774,42.196354682,-71.763459774,-7988671.79960525,5190437.95457188
342,01529,MILLVILLE,MA,42.033575574,-71.579495877,42.033575574,-71.579495877,-7968193.03226686,5166010.22983027
343,01531,NEW BRAINTREE,MA,42.320553715,-72.126801304,42.320553715,-72.126801304,-8029118.7937089,5209118.43971203
344,01532,NORTHBOROUGH,MA,42.31751342,-71.647124773,42.31751342,-71.647124773,-7975721.44653249,5208660.71633175
345,01534,NORTHBRIDGE,MA,42.149217703,-71.653688075,42.149217703,-71.653688075,-7976452.06996905,5183357.8060347
346,01535,NORTH BROOKFIELD,MA,42.266941864,-72.081013001,42.266941864,-72.081013001,-8024021.66313465,5201050.29319776
347,01536,NORTH GRAFTON,MA,42.228074422,-71.702142754,42.228074422,-71.702142754,-7981846.02016189,5195205.34966365
348,01537,NORTH OXFORD,MA,42.166559694,-71.890192589,42.166559694,-71.890192589,-8002779.63203785,5185962.02373376
349,01538,NORTH UXBRIDGE,MA,42.0885,-71.6293,42.0885,-71.6293,-7973737.20187862,5174245.54737204
350,01540,OXFORD,MA,42.115077065,-71.867339511,42.115077065,-71.867339511,-8000235.63903183,5178233.04763881
351,01541,PRINCETON,MA,42.45162946,-71.876283925,42.45162946,-71.876283925,-8001231.32664375,5228873.27080841
352,01542,ROCHDALE,MA,42.197356363,-71.907675283,42.197356363,-71.907675283,-8004725.79663162,5190588.46804183
353,01543,RUTLAND,MA,42.377747941,-71.952251687,42.377747941,-71.952251687,-8009688.01922629,5217733.28689434
354,01545,SHREWSBURY,MA,42.28322894,-71.717932198,42.28322894,-71.717932198,-7983603.69302788,5203500.63919223
355,01550,SOUTHBRIDGE,MA,42.074630883,-72.033531253,42.074630883,-72.033531253,-8018736.01912531,5172165.35238842
356,01560,SOUTH GRAFTON,MA,42.174999936,-71.681410981,42.174999936,-71.681410981,-7979538.16974828,5187229.73898531
357,01562,SPENCER,MA,42.244611202,-71.989056887,42.244611202,-71.989056887,-8013785.15534884,5197691.73501893
358,01564,STERLING,MA,42.437875547,-71.768573144,42.437875547,-71.768573144,-7989241.01734988,5226798.43734979
359,01566,STURBRIDGE,MA,42.108800913,-72.078800617,42.108800913,-72.078800617,-8023775.38167433,5177291.25197504
360,01568,UPTON,MA,42.171552736,-71.610990221,42.171552736,-71.610990221,-7971698.96660381,5186711.9528249
361,01569,UXBRIDGE,MA,42.071018881,-71.631552631,42.071018881,-71.631552631,-7973987.96361449,5171623.67164514
362,01570,WEBSTER,MA,42.048257499,-71.865487282,42.048257499,-71.865487282,-8000029.44984271,5168210.92662533
363,01571,DUDLEY,MA,42.050092562,-71.915787665,42.050092562,-71.915787665,-8005628.86286498,5168486.02285508
364,01581,WESTBOROUGH,MA,42.271092918,-71.61695239,42.271092918,-71.61695239,-7972362.67222091,5201674.74778112
365,01583,WEST BOYLSTON,MA,42.361981405,-71.78462364,42.361981405,-71.78462364,-7991027.75039158,5215357.67879041
366,01585,WEST BROOKFIELD,MA,42.235737775,-72.157432682,42.235737775,-72.157432682,-8032528.66311015,5196357.4910792
367,01586,WEST MILLBURY,MA,42.190684,-71.761879,42.190684,-71.761879,-7988495.82864851,5189585.91787431
368,01588,WHITINSVILLE,MA,42.115831711,-71.664551944,42.115831711,-71.664551944,-7977661.43033418,5178346.29565306
369,01590,SUTTON,MA,42.146673601,-71.741468127,42.146673601,-71.741468127,-7986223.7006595,5182975.82252132
370,01601,WORCESTER,MA,42.26281,-71.802465,42.26281,-71.802465,-7993013.84150185,5200428.76625225
371,01602,WORCESTER,MA,42.269731334,-71.842585559,42.269731334,-71.842585559,-7997480.04170007,5201469.91638592
372,01603,WORCESTER,MA,42.244743644,-71.837302399,42.244743644,-71.837302399,-7996891.92301908,5197711.65094852
373,01604,WORCESTER,MA,42.254046182,-71.77272548,42.254046182,-71.77272548,-7989703.25327901,5199110.62217629
374,01605,WORCESTER,MA,42.288797724,-71.788743151,42.288797724,-71.788743151,-7991486.33225842,5204338.59280719
375,01606,WORCESTER,MA,42.312409155,-71.795357382,42.312409155,-71.795357382,-7992222.62508533,5207892.30726369
376,01607,WORCESTER,MA,42.229801352,-71.795966745,42.229801352,-71.795966745,-7992290.4590642,5195464.97153032
377,01608,WORCESTER,MA,42.26179239,-71.800986663,42.26179239,-71.800986663,-7992849.27377978,5200275.70066094
378,01609,WORCESTER,MA,42.274385046,-71.816877926,42.274385046,-71.816877926,-7994618.28108501,5202170.0209821
379,01610,WORCESTER,MA,42.250095469,-71.809381312,42.250095469,-71.809381312,-7993783.76183185,5198516.46515375
380,01611,CHERRY VALLEY,MA,42.237166207,-71.873275167,42.237166207,-71.873275167,-8000896.39323527,5196572.26315199
381,01612,PAXTON,MA,42.304737606,-71.920562173,42.304737606,-71.920562173,-8006160.35866433,5206737.52991914
382,01613,WORCESTER,MA,42.266432,-71.795367,42.266432,-71.795367,-7992223.69575619,5200973.59577555
383,01701,FRAMINGHAM,MA,42.318674582,-71.423235883,42.318674582,-71.423235883,-7950798.24930342,5208835.52932187
384,01702,FRAMINGHAM,MA,42.283609748,-71.424996394,42.283609748,-71.424996394,-7950994.22849147,5203557.93829049
385,01703,FRAMINGHAM,MA,42.300073,-71.432278,42.300073,-71.432278,-7951804.81316355,5206035.4482933
386,01704,FRAMINGHAM,MA,42.278088,-71.418888,42.278088,-71.418888,-7950314.24518183,5202727.13044484
387,01718,ACTON,MA,42.519744277,-71.429461798,42.519744277,-71.429461798,-7951491.31499094,5239155.38919723
388,01719,BOXBOROUGH,MA,42.487490167,-71.520050828,42.487490167,-71.520050828,-7961575.639682,5234285.14732217
389,01720,ACTON,MA,42.483856028,-71.440298803,42.483856028,-71.440298803,-7952697.68486927,5233736.56428276
390,01721,ASHLAND,MA,42.254505525,-71.46098919,42.254505525,-71.46098919,-7955000.92821442,5199179.70626591
391,01730,BEDFORD,MA,42.495596247,-71.274023763,42.495596247,-71.274023763,-7934188.03208483,5235508.89669964
392,01731,HANSCOM AFB,MA,42.452738869,-71.280304227,42.452738869,-71.280304227,-7934887.17013926,5229040.64950307
393,01740,BOLTON,MA,42.436844742,-71.607055445,42.436844742,-71.607055445,-7971260.9493431,5226642.95458859
394,01741,CARLISLE,MA,42.528291111,-71.351271508,42.528291111,-71.351271508,-7942787.21172316,5240446.34830559
395,01742,CONCORD,MA,42.456659073,-71.376461982,42.456659073,-71.376461982,-7945591.40246169,5229632.12205861
396,01745,FAYVILLE,MA,42.291951612,-71.502939584,42.291951612,-71.502939584,-7959670.82471308,5204813.2017757
397,01746,HOLLISTON,MA,42.199528264,-71.439915967,42.199528264,-71.439915967,-7952655.06776069,5190914.82799526
398,01747,HOPEDALE,MA,42.12604739,-71.53635102,42.12604739,-71.53635102,-7963390.16875528,5179879.47214694
399,01748,HOPKINTON,MA,42.224022077,-71.528460546,42.224022077,-71.528460546,-7962511.80520748,5194596.15924104
400,01749,HUDSON,MA,42.391436273,-71.561104232,42.391436273,-71.561104232,-7966145.68371061,5219796.24730305
401,01752,MARLBOROUGH,MA,42.349334872,-71.543102018,42.349334872,-71.543102018,-7964141.68641498,5213452.60504789
402,01754,MAYNARD,MA,42.432798245,-71.454124757,42.432798245,-71.454124757,-7954236.78302828,5226032.62087808
403,01756,MENDON,MA,42.09762435,-71.550370005,42.09762435,-71.550370005,-7964950.75502691,5175614.33437443
404,01757,MILFORD,MA,42.150496117,-71.524782005,42.150496117,-71.524782005,-7962102.31189649,5183549.7589578
405,01760,NATICK,MA,42.287004352,-71.359146937,42.287004352,-71.359146937,-7943663.90046922,5204068.73001836
406,01770,SHERBORN,MA,42.233611663,-71.377396633,42.233611663,-71.377396633,-7945695.44733507,5196037.8282447
407,01772,SOUTHBOROUGH,MA,42.292873054,-71.529026251,42.292873054,-71.529026251,-7962574.77920001,5204951.86833111
408,01773,LINCOLN,MA,42.424113517,-71.315032996,42.424113517,-71.315032996,-7938753.15902022,5224722.83516289
409,01775,STOW,MA,42.430930573,-71.509081413,42.430930573,-71.509081413,-7960354.5299899,5225750.93293929
410,01776,SUDBURY,MA,42.381309541,-71.427285054,42.381309541,-71.427285054,-7951249.00095728,5218270.01023232
411,01778,WAYLAND,MA,42.348325852,-71.357048267,42.348325852,-71.357048267,-7943430.27759348,5213300.62278612
412,01801,WOBURN,MA,42.485272351,-71.155692004,42.485272351,-71.155692004,-7921015.40092828,5233950.3582526
413,01803,BURLINGTON,MA,42.504842649,-71.198834082,42.504842649,-71.198834082,-7925817.95508301,5236904.99057967
414,01810,ANDOVER,MA,42.653558676,-71.158828549,42.653558676,-71.158828549,-7921364.55952053,5259387.73351057
